ind	marker	a1_count	a2_count	called_geno	a1_corr	a2_corr
OkeCC19NEHR_0004	Oke_U506_110	349	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_U507_087	475	500	HET	0	0
OkeCC19NEHR_0004	Oke_U507_286	3	335	A2HOM	0	0
OkeCC19NEHR_0004	Oke_U509_219	916	0	A1HOM	0	0.75
OkeCC19NEHR_0004	Oke_U511_271	378	0	A1HOM	2	0
OkeCC19NEHR_0004	Oke_U514_150	305	323	HET	0	0
OkeCC19NEHR_0004	Oke_arf_319	3	609	A2HOM	0	0
OkeCC19NEHR_0004	Oke_brd2_118	1	609	A2HOM	0	0
OkeCC19NEHR_0004	Oke_brp16_65	0	260	A2HOM	0	0
OkeCC19NEHR_0004	Oke_ccd16_77	1	492	A2HOM	0	0
OkeCC19NEHR_0004	Oke_cjo57_86	489	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_ctgf_105	460	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_e2ig5_50	1	342	A2HOM	0	0
OkeCC19NEHR_0004	Oke_eif4ebp2_64	276	259	HET	0	0
OkeCC19NEHR_0004	Oke_eif4g1_43	0	373	A2HOM	0	0
OkeCC19NEHR_0004	Oke_f5_71	264	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_glrx1_78	0	268	A2HOM	0	0
OkeCC19NEHR_0004	Oke_hsc71_199	668	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_il_1racp_67	523	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_lactb2_71	453	1	A1HOM	0	0
OkeCC19NEHR_0004	Oke_mcfd2_86	719	3	A1HOM	0	0
OkeCC19NEHR_0004	Oke_mgll_49	183	195	HET	0	0
OkeCC19NEHR_0004	Oke_nc2b_148	216	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_ndub3_58	575	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_pgap_92	0	456	A2HOM	0	0
OkeCC19NEHR_0004	Oke_pnrc2_78	536	2	A1HOM	0	0
OkeCC19NEHR_0004	Oke_psmd9_057	692	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_psmd9_188	211	186	HET	0	0
OkeCC19NEHR_0004	Oke_rab5a_117	606	1	A1HOM	0	0
OkeCC19NEHR_0004	Oke_ras1_249	529	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_serpin_140	219	229	HET	0	0
OkeCC19NEHR_0004	Oke_slc1a3a_86	287	1	A1HOM	0	0
OkeCC19NEHR_0004	Oke_sylc_90	359	0	A1HOM	0	0
OkeCC19NEHR_0004	Oke_thic_84	0	284	A2HOM	0	0
OkeCC19NEHR_0004	Oke_txnrd1_74	210	199	HET	0	0
OkeCC19NEHR_0004	Oke_u1_519	645	3	A1HOM	0	0
OkeCC19NEHR_0004	Oke_u200_385	164	169	HET	0	0
OkeCC19NEHR_0004	Oke_u216_222	215	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_ACOT_100	217	188	HET	0	0
OkeCC19NEHR_0005	Oke_APOB_60	1	399	A2HOM	0	0
OkeCC19NEHR_0005	Oke_ATP5L_105	203	218	HET	0	0
OkeCC19NEHR_0005	Oke_AhR1_278	478	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_CATB_60	442	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_CD123_62	0	557	A2HOM	0	0
OkeCC19NEHR_0005	Oke_CKS1_70	508	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_CKS_389	217	202	HET	0	0
OkeCC19NEHR_0005	Oke_CO1A1_72	142	129	HET	0	1.5
OkeCC19NEHR_0005	Oke_CTR2_82	2	562	A2HOM	0	0
OkeCC19NEHR_0005	Oke_DBLOH_79	4	573	A2HOM	0	0
OkeCC19NEHR_0005	Oke_DCXR_87	0	433	A2HOM	0	0
OkeCC19NEHR_0005	Oke_DM20_548	307	0	A1HOM	0.25	0
OkeCC19NEHR_0005	Oke_EF2_394	368	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_GNMT_100	1	416	A2HOM	0	0
OkeCC19NEHR_0005	Oke_GPDH_191	201	191	HET	0	0
OkeCC19NEHR_0005	Oke_H2AX_72	0	460	A2HOM	0	0
OkeCC19NEHR_0005	Oke_HP_182	313	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_IL8r2_406	683	5	A1HOM	0	0
OkeCC19NEHR_0005	Oke_IL8r_272	1500	6	A1HOM	0	0
OkeCC19NEHR_0005	Oke_KPNA2_87	0	0	NA	0	0
OkeCC19NEHR_0005	Oke_LAMP2_186	202	220	HET	0	0
OkeCC19NEHR_0005	Oke_METK2_97	1	268	A2HOM	0	0
OkeCC19NEHR_0005	Oke_MLRN_63	150	143	HET	0	0
OkeCC19NEHR_0005	Oke_PDIA3_082	1	510	A2HOM	0	0
OkeCC19NEHR_0005	Oke_PDIA3_475	332	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_PPA2_635	146	157	HET	0	0
OkeCC19NEHR_0005	Oke_RAD10028_44	162	209	HET	0	0
OkeCC19NEHR_0005	Oke_RAD10173_41	258	239	HET	0	0
OkeCC19NEHR_0005	Oke_RAD10459_85	0	328	A2HOM	0.25	0
OkeCC19NEHR_0005	Oke_RAD10591_67	231	207	HET	0	0.25
OkeCC19NEHR_0005	Oke_RAD10676_50	404	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD10719_31	363	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD11183_63	352	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD11379_85	422	2	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD11444_75	249	203	HET	0	0
OkeCC19NEHR_0005	Oke_RAD11500_80	454	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD11690_33	379	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD11918_57	172	170	HET	0	0
OkeCC19NEHR_0005	Oke_RAD11928_30	538	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD11999_36	342	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD12038_34	770	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD12294_71	2	563	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD12377_41	218	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD12415_71	313	312	HET	0	0
OkeCC19NEHR_0005	Oke_RAD12909_51	0	239	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD13522_47	257	281	HET	0	0
OkeCC19NEHR_0005	Oke_RAD14303_73	662	653	HET	0	0
OkeCC19NEHR_0005	Oke_RAD14679_56	187	205	HET	0	0
OkeCC19NEHR_0005	Oke_RAD14852_56	182	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD14962_45	127	119	HET	0	0
OkeCC19NEHR_0005	Oke_RAD16205_61	252	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD1635_77	382	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD16763_78	368	36	A1HOM	0	0.5
OkeCC19NEHR_0005	Oke_RAD16805_31	1	445	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD17085_70	261	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD17316_60	1	363	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD17332_67	0	388	A2HOM	0	0.25
OkeCC19NEHR_0005	Oke_RAD19121_72	322	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD19883_47	303	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD21307_43	1	631	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD2158_44	231	190	HET	0	0
OkeCC19NEHR_0005	Oke_RAD22662_43	241	170	HET	0	0
OkeCC19NEHR_0005	Oke_RAD2414_54	354	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD24191_34	401	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD2522_75	0	353	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD27585_82	0	524	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD27616_72	432	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD2772_76	233	0	A1HOM	0	0.25
OkeCC19NEHR_0005	Oke_RAD2812_43	364	0	A1HOM	0.25	0
OkeCC19NEHR_0005	Oke_RAD2827_56	213	204	HET	0	0
OkeCC19NEHR_0005	Oke_RAD3131_64	838	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD3143_30	356	18	A1HOM	2	0
OkeCC19NEHR_0005	Oke_RAD3223_33	103	123	HET	0	0
OkeCC19NEHR_0005	Oke_RAD3480_76	307	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD3664_73	1	395	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD3693_30	135	173	HET	0	0
OkeCC19NEHR_0005	Oke_RAD369_38	1	202	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD3715_76	233	219	HET	0	0
OkeCC19NEHR_0005	Oke_RAD3762_78	517	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD3861_38	0	302	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD3907_37	1	298	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD3938_71	0	290	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD3995_44	245	302	HET	0	0
OkeCC19NEHR_0005	Oke_RAD4286_77	420	2	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD4538_78	3	443	A2HOM	0	0.25
OkeCC19NEHR_0005	Oke_RAD4787_63	1	466	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD4875_62	154	137	HET	0	0
OkeCC19NEHR_0005	Oke_RAD5156_68	463	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD5276_66	0	335	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD5434_50	215	155	HET	0	0
OkeCC19NEHR_0005	Oke_RAD5457_49	946	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD5615_34	219	203	HET	0	0
OkeCC19NEHR_0005	Oke_RAD5734_46	476	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD5951_44	0	214	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD7067_53	0	461	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD715_49	140	134	HET	0	0
OkeCC19NEHR_0005	Oke_RAD7431_40	260	236	HET	0	0
OkeCC19NEHR_0005	Oke_RAD7512_33	1	517	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD7883_49	311	301	HET	0	0
OkeCC19NEHR_0005	Oke_RAD7936_41	767	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD8018_38	0	156	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD8326_32	212	229	HET	0	0
OkeCC19NEHR_0005	Oke_RAD8335_79	0	914	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RAD8372_31	189	214	HET	0	0
OkeCC19NEHR_0005	Oke_RAD8698_82	886	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD8799_30	194	197	HET	0	0
OkeCC19NEHR_0005	Oke_RAD8814_56	207	240	HET	0	0
OkeCC19NEHR_0005	Oke_RAD8930_48	257	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD905_85	453	25	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD9273_49	363	5	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RAD9447_73	252	297	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW10186_42	283	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW112_17	880	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW13161_74	289	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW13803_76	0	236	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW14498_66	2	284	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW14591_59	0	324	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW14903_53	658	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW15717_46	211	233	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW16518_29	4221	8	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW16781_68	541	2	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW16886_37	147	160	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW17423_60	490	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW17478_56	0	392	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW18411_78	0	383	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW19534_51	2	484	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW19665_62	1	542	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW19805_61	546	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW19807_50	225	233	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW19817_73	3	476	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW19905_31	256	261	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW20179_61	248	0	A1HOM	0	0.25
OkeCC19NEHR_0005	Oke_RDDFW20811_77	286	271	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW20999_31	1	521	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW21285_59	825	3	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW21890_73	464	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW23444_56	290	0	A1HOM	0	0.25
OkeCC19NEHR_0005	Oke_RDDFW24615_60	147	133	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW24690_58	245	258	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW25476_76	183	159	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW25539_63	480	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW27843_66	195	190	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW28182_57	261	197	HET	0.35	0
OkeCC19NEHR_0005	Oke_RDDFW28560_20	468	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW29139_38	222	241	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW29994_56	439	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW30681_49	203	173	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW32214_64	273	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW35061_72	231	236	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW36545_52	465	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW36920_78	76	85	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW37304_51	1	333	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW37547_71	447	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW37906_35	0	231	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW37977_64	0	250	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW38189_70	662	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW38998_48	0	464	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW39056_71	5	740	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW39550_74	442	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW41741_28	361	24	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW41894_64	163	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW41968_67	177	188	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW44691_36	499	4	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW45450_75	107	129	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW46094_46	275	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW4669_39	0	365	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW46886_62	191	169	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW47500_38	163	208	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW47666_40	415	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW47763_68	588	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW47838_76	198	185	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW48220_71	506	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW48558_66	232	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW48576_24	360	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW48705_55	398	2	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW49372_62	281	235	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW50553_28	345	0	A1HOM	0	0.35
OkeCC19NEHR_0005	Oke_RDDFW50712_39	673	140	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW51270_33	540	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW51705_44	257	225	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW52567_35	376	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW52773_67	4	284	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW53380_67	216	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW54241_69	346	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW57028_36	382	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW57213_78	1	348	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW58551_52	243	264	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW58967_48	0	221	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW59084_41	263	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW59113_30	0	370	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW6089_75	367	366	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW61097_36	209	197	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW61270_26	117	105	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW61351_74	0	637	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW61394_55	150	152	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW62184_66	0	627	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW63326_23	299	11	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW63766_37	0	331	A2HOM	0	0.25
OkeCC19NEHR_0005	Oke_RDDFW64078_73	4	532	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW64969_46	297	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW65679_48	147	166	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW65809_61	401	394	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW65817_59	0	701	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW6606_46	274	250	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW66307_18	683	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW66740_41	284	279	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW67033_73	417	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW6714_54	533	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW67894_45	208	179	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW68590_61	340	320	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW6872_56	208	181	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW69367_28	0	706	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW69501_76	146	139	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW69741_55	583	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW69778_62	2	323	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW69792_54	245	281	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW70556_28	0	282	A2HOM	0.5	0
OkeCC19NEHR_0005	Oke_RDDFW70829_40	1	495	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW70902_20	338	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW71171_55	236	249	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW71319_78	281	251	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW71747_19	2	433	A2HOM	0	1
OkeCC19NEHR_0005	Oke_RDDFW71866_73	155	0	A1HOM	0	0.5
OkeCC19NEHR_0005	Oke_RDDFW72082_30	0	378	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW72091_54	1	556	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW72178_38	262	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW72464_65	0	559	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW72515_22	321	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW72580_61	124	123	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW73626_31	0	280	A2HOM	0	0.25
OkeCC19NEHR_0005	Oke_RDDFW73828_41	766	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW74107_70	497	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW75268_70	1	110	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW75348_40	0	557	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW76878_51	448	8	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW78157_36	210	221	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW78789_24	154	150	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW80059_43	1	481	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW80154_68	1	799	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW80662_52	164	174	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW89343_75	2	477	A2HOM	0	0.25
OkeCC19NEHR_0005	Oke_RDDFW89357_49	732	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW89443_55	445	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW90259_25	242	190	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW90437_74	0	135	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW91049_44	461	427	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW91108_63	463	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW9156_37	274	0	A1HOM	0	0.25
OkeCC19NEHR_0005	Oke_RDDFW92495_48	4	533	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW92671_68	626	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW92833_41	521	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW93115_22	450	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW93316_60	0	538	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW945_50	492	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW94768_76	513	4	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW95768_60	312	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW96549_63	1	359	A2HOM	0	0
OkeCC19NEHR_0005	Oke_RDDFW97046_68	293	318	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW97566_28	165	149	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW97971_30	283	285	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW98640_53	90	89	HET	0	0
OkeCC19NEHR_0005	Oke_RDDFW9886_52	390	428	HET	0	0
OkeCC19NEHR_0005	Oke_RFC2_618	404	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RH1op_245	390	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_RS9_379	141	152	HET	0	0
OkeCC19NEHR_0005	Oke_RSPRY1_106	0	437	A2HOM	0	0
OkeCC19NEHR_0005	Oke_TCP1_78	378	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_TCTA_99	187	167	HET	0	0
OkeCC19NEHR_0005	Oke_U1002_165	488	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U1002_262	0	472	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U1008_83	0	181	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U1015_255	0	380	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U1017_52	118	113	HET	0	0
OkeCC19NEHR_0005	Oke_U1019_218	213	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U1020_75	0	411	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U1021_102	206	224	HET	0	0
OkeCC19NEHR_0005	Oke_U1023_147	236	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U1024_113	332	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U1028_100	1	204	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U2001_629	573	3	A1HOM	2	0
OkeCC19NEHR_0005	Oke_U2003_142	521	5	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2005_62	138	138	HET	0	0
OkeCC19NEHR_0005	Oke_U2006_109	25	238	NA	0	0
OkeCC19NEHR_0005	Oke_U2010_94	582	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2011_107	803	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2016_118	1	414	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U2017_87	156	193	HET	0	0
OkeCC19NEHR_0005	Oke_U2019_112	363	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2020_51	0	385	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U2022_101	193	188	HET	2	0
OkeCC19NEHR_0005	Oke_U2024_93	201	182	HET	0	0
OkeCC19NEHR_0005	Oke_U2025_86	488	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2026_64	282	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2029_79	0	522	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U2031_37	518	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2032_74	1	308	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U2033_122	1	468	A2HOM	0	0
OkeCC19NEHR_0005	Oke_U2034_55	350	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2035_54	428	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2037_76	335	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2041_84	178	125	HET	0	0
OkeCC19NEHR_0005	Oke_U2043_51	208	204	HET	0	0
OkeCC19NEHR_0005	Oke_U2045_43	289	253	HET	0	0
OkeCC19NEHR_0005	Oke_U2048_91	221	250	HET	0	0
OkeCC19NEHR_0005	Oke_U2049_99	145	175	HET	0	0
OkeCC19NEHR_0005	Oke_U2053_60	223	208	HET	0	0
OkeCC19NEHR_0005	Oke_U2054_58	223	1	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U2056_90	179	195	HET	0	0
OkeCC19NEHR_0005	Oke_U2057_80	131	171	HET	0	0
OkeCC19NEHR_0005	Oke_U305_307	342	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U504_228	237	221	HET	0	0
OkeCC19NEHR_0005	Oke_U506_110	396	0	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U507_087	766	2	A1HOM	0	0
OkeCC19NEHR_0005	Oke_U507_286	181	174	HET	0	0
